diameter_um,D_mode,diffusion_model,activator_activity,temperature_C,t_partition_min,t_diffusion_min,t_activation_min,t_polymerization_min,t_post_trigger_particle_min,t_trigger_arrival_min,t_trigger_arrival_tag,t_total_after_initial_pumping_min,in_challenge_window_from_pumping,in_window_from_contact,t_arr_min_allowable_min,t_arr_max_allowable_min,envelope_feasible,status,pathway,uncertainty,dispersion_5min_entire_band_in_window,dispersion_10min_entire_band_in_window,dispersion_15min_entire_band_in_window
70.0,lee_ambient,lee_ambient,1.0,150.0,2.0,0.10395059582832274,10.0,15.0,27.103950595828323,0.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,27.103950595828323,True,True,0.0,47.89604940417168,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
270.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.5465302930377,10.0,15.0,28.546530293037698,5.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,33.5465302930377,True,True,0.0,46.4534697069623,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
270.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.5465302930377,10.0,15.0,28.546530293037698,10.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,38.5465302930377,True,True,0.0,46.4534697069623,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
270.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.5465302930377,10.0,15.0,28.546530293037698,15.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,43.5465302930377,True,True,0.0,46.4534697069623,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
270.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.5465302930377,10.0,15.0,28.546530293037698,20.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,48.5465302930377,True,True,0.0,46.4534697069623,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
270.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.5465302930377,10.0,15.0,28.546530293037698,25.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,53.5465302930377,True,True,0.0,46.4534697069623,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
270.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.5465302930377,10.0,15.0,28.546530293037698,30.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,58.5465302930377,True,True,0.0,46.4534697069623,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
270.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.5465302930377,10.0,15.0,28.546530293037698,35.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,63.5465302930377,True,True,0.0,46.4534697069623,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
270.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.5465302930377,10.0,15.0,28.546530293037698,40.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,68.54653029303769,True,True,0.0,46.4534697069623,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
270.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.5465302930377,10.0,15.0,28.546530293037698,45.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,73.54653029303769,True,True,0.0,46.4534697069623,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
270.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.5465302930377,10.0,15.0,28.546530293037698,50.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,78.54653029303769,False,True,0.0,46.4534697069623,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
270.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.5465302930377,10.0,15.0,28.546530293037698,55.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,83.54653029303769,False,True,0.0,46.4534697069623,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
270.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.5465302930377,10.0,15.0,28.546530293037698,60.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,88.54653029303769,False,True,0.0,46.4534697069623,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
300.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.909296658071234,10.0,15.0,28.909296658071234,0.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,28.909296658071234,True,True,0.0,46.090703341928766,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
300.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.909296658071234,10.0,15.0,28.909296658071234,5.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,33.909296658071234,True,True,0.0,46.090703341928766,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
300.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.909296658071234,10.0,15.0,28.909296658071234,10.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,38.909296658071234,True,True,0.0,46.090703341928766,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
300.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.909296658071234,10.0,15.0,28.909296658071234,15.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,43.909296658071234,True,True,0.0,46.090703341928766,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
300.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.909296658071234,10.0,15.0,28.909296658071234,20.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,48.909296658071234,True,True,0.0,46.090703341928766,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
300.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.909296658071234,10.0,15.0,28.909296658071234,25.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,53.909296658071234,True,True,0.0,46.090703341928766,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
300.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.909296658071234,10.0,15.0,28.909296658071234,30.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,58.909296658071234,True,True,0.0,46.090703341928766,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
300.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.909296658071234,10.0,15.0,28.909296658071234,35.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,63.909296658071234,True,True,0.0,46.090703341928766,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
300.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.909296658071234,10.0,15.0,28.909296658071234,40.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,68.90929665807124,True,True,0.0,46.090703341928766,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
300.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.909296658071234,10.0,15.0,28.909296658071234,45.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,73.90929665807124,True,True,0.0,46.090703341928766,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
300.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.909296658071234,10.0,15.0,28.909296658071234,50.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,78.90929665807124,False,True,0.0,46.090703341928766,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
300.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.909296658071234,10.0,15.0,28.909296658071234,55.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,83.90929665807124,False,True,0.0,46.090703341928766,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
300.0,lee_ambient,lee_ambient,1.0,150.0,2.0,1.909296658071234,10.0,15.0,28.909296658071234,60.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,88.90929665807124,False,True,0.0,46.090703341928766,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
400.0,lee_ambient,lee_ambient,1.0,150.0,2.0,3.3943051699044164,10.0,15.0,30.39430516990442,0.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,30.39430516990442,True,True,0.0,44.60569483009558,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
400.0,lee_ambient,lee_ambient,1.0,150.0,2.0,3.3943051699044164,10.0,15.0,30.39430516990442,5.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,35.39430516990442,True,True,0.0,44.60569483009558,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
400.0,lee_ambient,lee_ambient,1.0,150.0,2.0,3.3943051699044164,10.0,15.0,30.39430516990442,10.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,40.39430516990442,True,True,0.0,44.60569483009558,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
400.0,lee_ambient,lee_ambient,1.0,150.0,2.0,3.3943051699044164,10.0,15.0,30.39430516990442,15.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,45.39430516990442,True,True,0.0,44.60569483009558,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
400.0,lee_ambient,lee_ambient,1.0,150.0,2.0,3.3943051699044164,10.0,15.0,30.39430516990442,20.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,50.39430516990442,True,True,0.0,44.60569483009558,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
400.0,lee_ambient,lee_ambient,1.0,150.0,2.0,3.3943051699044164,10.0,15.0,30.39430516990442,25.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,55.39430516990442,True,True,0.0,44.60569483009558,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
400.0,lee_ambient,lee_ambient,1.0,150.0,2.0,3.3943051699044164,10.0,15.0,30.39430516990442,30.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,60.39430516990442,True,True,0.0,44.60569483009558,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
400.0,lee_ambient,lee_ambient,1.0,150.0,2.0,3.3943051699044164,10.0,15.0,30.39430516990442,35.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,65.39430516990441,True,True,0.0,44.60569483009558,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
400.0,lee_ambient,lee_ambient,1.0,150.0,2.0,3.3943051699044164,10.0,15.0,30.39430516990442,40.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,70.39430516990441,True,True,0.0,44.60569483009558,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
400.0,lee_ambient,lee_ambient,1.0,150.0,2.0,3.3943051699044164,10.0,15.0,30.39430516990442,45.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,75.39430516990441,False,True,0.0,44.60569483009558,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
400.0,lee_ambient,lee_ambient,1.0,150.0,2.0,3.3943051699044164,10.0,15.0,30.39430516990442,50.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,80.39430516990441,False,True,0.0,44.60569483009558,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
400.0,lee_ambient,lee_ambient,1.0,150.0,2.0,3.3943051699044164,10.0,15.0,30.39430516990442,55.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,85.39430516990441,False,True,0.0,44.60569483009558,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
400.0,lee_ambient,lee_ambient,1.0,150.0,2.0,3.3943051699044164,10.0,15.0,30.39430516990442,60.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,90.39430516990441,False,True,0.0,44.60569483009558,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
500.0,lee_ambient,lee_ambient,1.0,150.0,2.0,5.303601827975651,10.0,15.0,32.30360182797565,0.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,32.30360182797565,True,True,0.0,42.69639817202435,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
500.0,lee_ambient,lee_ambient,1.0,150.0,2.0,5.303601827975651,10.0,15.0,32.30360182797565,5.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,37.30360182797565,True,True,0.0,42.69639817202435,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
500.0,lee_ambient,lee_ambient,1.0,150.0,2.0,5.303601827975651,10.0,15.0,32.30360182797565,10.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,42.30360182797565,True,True,0.0,42.69639817202435,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
500.0,lee_ambient,lee_ambient,1.0,150.0,2.0,5.303601827975651,10.0,15.0,32.30360182797565,15.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,47.30360182797565,True,True,0.0,42.69639817202435,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
500.0,lee_ambient,lee_ambient,1.0,150.0,2.0,5.303601827975651,10.0,15.0,32.30360182797565,20.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,52.30360182797565,True,True,0.0,42.69639817202435,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
500.0,lee_ambient,lee_ambient,1.0,150.0,2.0,5.303601827975651,10.0,15.0,32.30360182797565,25.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,57.30360182797565,True,True,0.0,42.69639817202435,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
500.0,lee_ambient,lee_ambient,1.0,150.0,2.0,5.303601827975651,10.0,15.0,32.30360182797565,30.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,62.30360182797565,True,True,0.0,42.69639817202435,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
500.0,lee_ambient,lee_ambient,1.0,150.0,2.0,5.303601827975651,10.0,15.0,32.30360182797565,35.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,67.30360182797565,True,True,0.0,42.69639817202435,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
500.0,lee_ambient,lee_ambient,1.0,150.0,2.0,5.303601827975651,10.0,15.0,32.30360182797565,40.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,72.30360182797564,True,True,0.0,42.69639817202435,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
500.0,lee_ambient,lee_ambient,1.0,150.0,2.0,5.303601827975651,10.0,15.0,32.30360182797565,45.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,77.30360182797564,False,True,0.0,42.69639817202435,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
500.0,lee_ambient,lee_ambient,1.0,150.0,2.0,5.303601827975651,10.0,15.0,32.30360182797565,50.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,82.30360182797564,False,True,0.0,42.69639817202435,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
500.0,lee_ambient,lee_ambient,1.0,150.0,2.0,5.303601827975651,10.0,15.0,32.30360182797565,55.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,87.30360182797564,False,True,0.0,42.69639817202435,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
500.0,lee_ambient,lee_ambient,1.0,150.0,2.0,5.303601827975651,10.0,15.0,32.30360182797565,60.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,92.30360182797564,False,True,0.0,42.69639817202435,True,UNKNOWN,OUTSIDE_WINDOW_OR_UNCONSTRAINED,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,False,False,False
600.0,lee_ambient,lee_ambient,1.0,150.0,2.0,7.637186632284936,10.0,15.0,34.63718663228494,0.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,34.63718663228494,True,True,0.0,40.36281336771506,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,False,False
600.0,lee_ambient,lee_ambient,1.0,150.0,2.0,7.637186632284936,10.0,15.0,34.63718663228494,5.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,39.63718663228494,True,True,0.0,40.36281336771506,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,False
600.0,lee_ambient,lee_ambient,1.0,150.0,2.0,7.637186632284936,10.0,15.0,34.63718663228494,10.0,ASSUMED_FOR_DEPLOYMENT_SCENARIO,44.63718663228494,True,True,0.0,40.36281336771506,True,UNKNOWN,PLAUSIBLE_CANDIDATE,Lee D is ambient; partition/activation/poly are analogue/ASSUMED; trigger arrival is operational ASSUMED_FOR_DEPLOYMENT_SCENARIO; front dispersion ASSUMED_FOR_SENSITIVITY ±5/10/15 min.,True,True,True
